Customer_id,Fullname,Gender,Date_of_birth,Address,Phone_number,Email,Customer_image,Accumulated_points,Customer_segment
TKH0383,"Bùi Ngọc Bông",Nữ,1968-04-19,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0300368041,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,200,Đồng
TKH03863,"Phạm Quốc Chung",Nam,2001-12-07,"Quan Hoa-Cầu Giấy-Hà Nội",0327341484,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,100,Đồng
TKH03883,"Bùi Thị Bông",Nữ,1999-02-04,"Thọ Quang-Sơn Trà-Đà Nẵng",0328258108,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,Đồng
TKH0393,"Phạm Trung Anh",Nam,1966-03-05,"Vĩnh Phúc-Ba Đình-Hà Nội",0311933501,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,Đồng
TKH03953,"Bùi Văn Cảnh",Nữ,1966-12-05,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0326723138,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,Đồng
TKH03973,"Bùi Thanh Bình",Nam,1966-09-08,"Bình Hiên-Hải Châu-Đà Nẵng",0356654094,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,Đồng
TKH04104,"Nguyễn Thị Công",Nữ,1957-02-16,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0393006245,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,100,Đồng
TKH04144,"Phạm Trung Công",Nữ,1999-10-11,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0383043530,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,400,Đồng
TKH04214,"Bùi Quốc Bông",Nữ,1966-10-19,"Bình Hiên-Hải Châu-Đà Nẵng",0396677646,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,250,Đồng
TKH04234,"Bùi Thị Công",Nam,1957-12-02,"Bình Hiên-Hải Châu-Đà Nẵng",0380937892,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,150,Đồng
TKH04274,"Bùi Quốc Cảnh",Nam,1993-10-05,"Thọ Quang-Sơn Trà-Đà Nẵng",0372257487,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,150,Đồng
TKH0434,"Nguyễn Thanh Bông",Nam,2004-12-19,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0339403966,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,Đồng
TKH04344,"Phạm Văn Bông",Nam,2002-11-07,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0325534121,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,Đồng
TKH04354,"Bùi Ngọc Anh",Nam,1993-04-11,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0377371353,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,350,Đồng
TKH04384,"Phạm Quốc Chương",Nữ,2000-06-16,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0312772551,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,200,Đồng
TKH044,"Nguyễn Ngọc Bình",Nam,1987-07-01,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0398225848,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,Đồng
TKH04504,"Nguyễn Văn Chung",Nam,2001-09-12,"Quan Hoa-Cầu Giấy-Hà Nội",0362269305,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,Đồng
TKH04514,"Nguyễn Thanh Công",Nữ,2004-08-08,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0398050008,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,250,Đồng
TKH0454,"Phạm Thanh Bình",Nam,1966-07-12,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0325466958,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,350,Đồng
TKH04544,"Nguyễn Ngọc Bình",Nam,2001-04-13,"Bình Hiên-Hải Châu-Đà Nẵng",0322328230,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,Đồng
TKH04614,"Nguyễn Văn Bình",Nữ,2003-02-11,"Bình Hiên-Hải Châu-Đà Nẵng",0383572878,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,200,Đồng
TKH0464,"Phạm Thị Chương",Nữ,1993-05-02,"Phước Long B-Thủ Đức-Hồ Chí Minh",0316505964,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Đồng
TKH04684,"Nguyễn Trung Công",Nữ,1987-03-05,"Thọ Quang-Sơn Trà-Đà Nẵng",0317348428,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,Đồng
TKH04774,"Phạm Ngọc Cảnh",Nữ,1993-12-02,"Vĩnh Phúc-Ba Đình-Hà Nội",0342620818,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,200,Đồng
TKH04784,"Nguyễn Thị An",Nữ,2003-01-16,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0337128628,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,Đồng
TKH04814,"Bùi Thị Chung",Nữ,1999-04-08,"Phước Long B-Thủ Đức-Hồ Chí Minh",0398565644,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,250,Đồng
TKH04854,"Phạm Văn Bông",Nam,1993-03-12,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0362381680,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,250,Đồng
TKH04884,"Bùi Thị Bình",Nữ,1890-09-02,"Phước Long B-Thủ Đức-Hồ Chí Minh",0364712858,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,200,Đồng
TKH04894,"Bùi Thanh Anh",Nữ,1993-04-04,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0362617205,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,Đồng
TKH04974,"Phạm Ngọc An",Nam,1998-10-02,"Vĩnh Phúc-Ba Đình-Hà Nội",0355618442,BongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,200,Đồng
TKH05105,"Phạm Thị Bông",Nữ,1966-01-19,"Phước Long B-Thủ Đức-Hồ Chí Minh",0326182643,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,100,Đồng
TKH05115,"Phạm Ngọc Bông",Nữ,2001-04-10,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0335195340,ChungNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,Đồng
TKH05135,"Bùi Thị Anh",Nữ,2000-10-05,"Thọ Quang-Sơn Trà-Đà Nẵng",0384898944,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,Đồng
TKH05155,"Phạm Văn Bông",Nam,2000-07-13,"Thọ Quang-Sơn Trà-Đà Nẵng",0374874166,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Đồng
TKH05165,"Bùi Thị Chung",Nữ,1999-06-11,"Quan Hoa-Cầu Giấy-Hà Nội",0353465868,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,250,Đồng
TKH05185,"Bùi Thanh An",Nữ,2001-06-02,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0343252308,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,200,Đồng
TKH05235,"Phạm Văn Công",Nam,1966-08-16,"Phước Long B-Thủ Đức-Hồ Chí Minh",0318401493,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,350,Đồng
TKH05285,"Phạm Quốc An",Nam,2003-04-13,"Vĩnh Phúc-Ba Đình-Hà Nội",0347105602,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,Đồng
TKH05295,"Bùi Quốc Chương",Nữ,2003-08-19,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0317468629,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,300,Đồng
TKH05305,"Bùi Văn Chương",Nữ,2001-02-04,"Quan Hoa-Cầu Giấy-Hà Nội",0322901893,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,Đồng
TKH05315,"Bùi Ngọc Chung",Nữ,1890-12-10,"Phước Long B-Thủ Đức-Hồ Chí Minh",0315785084,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,200,Đồng
TKH05335,"Bùi Quốc Công",Nữ,1966-04-08,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0367728023,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,Đồng
TKH05355,"Bùi Thị Bông",Nam,1998-06-01,"Vĩnh Phúc-Ba Đình-Hà Nội",0320678947,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,200,Đồng
TKH05385,"Nguyễn Văn Chương",Nữ,1890-03-16,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0346901046,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,Đồng
TKH05405,"Bùi Quốc Cảnh",Nữ,2002-03-10,"Thọ Quang-Sơn Trà-Đà Nẵng",0363856956,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,Đồng
TKH05435,"Phạm Ngọc Bông",Nam,2002-02-04,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0306063800,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,Đồng
TKH05445,"Nguyễn Quốc Cảnh",Nữ,2001-08-16,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0343311071,ChungNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,50,Đồng
TKH05585,"Bùi Văn Anh",Nữ,2003-10-11,"Quan Hoa-Cầu Giấy-Hà Nội",0359169746,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,Đồng
TKH05655,"Bùi Quốc Chung",Nam,1890-02-16,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0325748241,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,Đồng
TKH05675,"Nguyễn Văn Anh",Nữ,2001-06-10,"Phước Long B-Thủ Đức-Hồ Chí Minh",0399497256,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,100,Đồng
TKH05745,"Phạm Trung Chung",Nam,1890-12-12,"Vĩnh Phúc-Ba Đình-Hà Nội",0395702393,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,200,Đồng
TKH05765,"Phạm Thị Anh",Nữ,1998-06-07,"Vĩnh Phúc-Ba Đình-Hà Nội",0308018275,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,Đồng
TKH05775,"Bùi Thị Anh",Nữ,2003-12-01,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0332005449,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,150,Đồng
TKH05805,"Bùi Ngọc Chung",Nam,1993-07-19,"Thọ Quang-Sơn Trà-Đà Nẵng",0303322322,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,Đồng
TKH05815,"Nguyễn Văn Cảnh",Nam,2000-08-01,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0388279805,BongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,250,Đồng
TKH05825,"Bùi Trung Công",Nam,2003-08-12,"Thọ Quang-Sơn Trà-Đà Nẵng",0389203672,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,400,Đồng
TKH05935,"Phạm Ngọc Cảnh",Nữ,1966-08-11,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0315654207,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,250,Đồng
TKH05945,"Nguyễn Quốc Chung",Nữ,1966-06-12,"Bình Hiên-Hải Châu-Đà Nẵng",0305768062,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Đồng
TKH05955,"Phạm Trung Chung",Nam,1890-04-10,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0324219242,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,350,Đồng
TKH05965,"Phạm Thị An",Nam,1987-11-11,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0373523466,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,Đồng
TKH06106,"Phạm Trung Công",Nữ,1890-06-10,"Phước Long B-Thủ Đức-Hồ Chí Minh",0306394600,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,400,Đồng
TKH06186,"Nguyễn Trung Cảnh",Nữ,1993-12-05,"Vĩnh Phúc-Ba Đình-Hà Nội",0312407020,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,100,Đồng
TKH06206,"Nguyễn Thị Chung",Nữ,1999-06-08,"Phước Long B-Thủ Đức-Hồ Chí Minh",0330676576,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,50,Đồng
TKH06226,"Nguyễn Văn Chung",Nữ,2003-04-10,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0383794869,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,350,Đồng
TKH06266,"Phạm Trung An",Nữ,2001-08-16,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0323411642,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,Đồng
TKH06286,"Nguyễn Trung Anh",Nam,2001-01-16,"Phước Long B-Thủ Đức-Hồ Chí Minh",0363567657,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,Đồng
TKH06356,"Bùi Ngọc Cảnh",Nữ,1993-05-05,"Vĩnh Phúc-Ba Đình-Hà Nội",0354007125,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,200,Đồng
TKH06366,"Nguyễn Trung Công",Nam,1987-05-12,"Quan Hoa-Cầu Giấy-Hà Nội",0337495814,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,350,Đồng
TKH06396,"Nguyễn Thanh Bình",Nam,1968-06-13,"Thọ Quang-Sơn Trà-Đà Nẵng",0374134470,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,Đồng
TKH06486,"Nguyễn Quốc Anh",Nữ,1968-01-19,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0311503969,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Đồng
TKH06526,"Nguyễn Thị Chung",Nữ,2000-11-19,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0359626702,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,Đồng
TKH06546,"Phạm Thị Chung",Nam,2000-09-16,"Thọ Quang-Sơn Trà-Đà Nẵng",0350901728,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,100,Đồng
TKH06596,"Phạm Ngọc Cảnh",Nữ,1993-02-02,"Vĩnh Phúc-Ba Đình-Hà Nội",0334800095,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,250,Đồng
TKH06606,"Bùi Văn Cảnh",Nữ,2000-04-19,"Quan Hoa-Cầu Giấy-Hà Nội",0373660644,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,250,Đồng
TKH06626,"Bùi Thanh An",Nam,1957-04-01,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0300652576,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,Đồng
TKH06636,"Nguyễn Trung Công",Nữ,1987-04-02,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0360155610,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,150,Đồng
TKH0666,"Nguyễn Trung An",Nam,1993-01-19,"Thọ Quang-Sơn Trà-Đà Nẵng",0378896505,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,400,Đồng
TKH06696,"Bùi Thị Công",Nữ,1998-01-02,"Phước Long B-Thủ Đức-Hồ Chí Minh",0384104313,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,350,Đồng
TKH06706,"Bùi Văn Công",Nữ,2002-09-08,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0331547532,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,Đồng
TKH06716,"Nguyễn Văn Bình",Nam,1993-03-01,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0305015697,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,Đồng
TKH06756,"Bùi Trung Bình",Nữ,1998-02-05,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0360512804,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,Đồng
TKH0676,"Nguyễn Thị Bình",Nam,1998-06-16,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0329015853,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,Đồng
TKH06816,"Bùi Trung Bình",Nữ,2003-01-13,"Bình Hiên-Hải Châu-Đà Nẵng",0320261634,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,50,Đồng
TKH06856,"Nguyễn Thị Cảnh",Nữ,2002-08-13,"Bình Hiên-Hải Châu-Đà Nẵng",0344901105,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,Đồng
TKH06886,"Bùi Thị Cảnh",Nam,1993-12-11,"Vĩnh Phúc-Ba Đình-Hà Nội",0388586125,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,200,Đồng
TKH06926,"Phạm Quốc Công",Nam,1966-04-08,"Bình Hiên-Hải Châu-Đà Nẵng",0334983427,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,Đồng
TKH06986,"Nguyễn Ngọc An",Nữ,2001-05-19,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0334795893,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,50,Đồng
TKH06996,"Bùi Ngọc Chương",Nam,2001-02-07,"Thọ Quang-Sơn Trà-Đà Nẵng",0333487849,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,Đồng
TKH07147,"Nguyễn Ngọc Công",Nam,2003-12-10,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0351732035,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,100,Đồng
TKH07177,"Phạm Quốc An",Nữ,1966-06-07,"Bình Hiên-Hải Châu-Đà Nẵng",0397219597,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,250,Đồng
TKH07207,"Phạm Thị Bình",Nam,2004-05-04,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0329684744,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,300,Đồng
TKH07287,"Nguyễn Văn Bông",Nam,2000-03-04,"Thọ Quang-Sơn Trà-Đà Nẵng",0330918703,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,200,Đồng
TKH07307,"Phạm Quốc Công",Nữ,2000-06-12,"Phước Long B-Thủ Đức-Hồ Chí Minh",0321506673,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,Đồng
TKH07317,"Bùi Thị Công",Nam,2003-03-13,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0320976977,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,250,Đồng
TKH07347,"Phạm Trung Bình",Nam,1890-07-10,"Phước Long B-Thủ Đức-Hồ Chí Minh",0344377589,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,200,Đồng
TKH07387,"Bùi Ngọc Bình",Nam,1890-10-12,"Thọ Quang-Sơn Trà-Đà Nẵng",0348856679,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,350,Đồng
TKH07407,"Nguyễn Văn Chương",Nam,2003-09-08,"Phước Long B-Thủ Đức-Hồ Chí Minh",0389666313,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,Đồng
TKH07427,"Nguyễn Trung Cảnh",Nữ,1968-07-16,"Thọ Quang-Sơn Trà-Đà Nẵng",0307126955,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,100,Đồng
TKH07437,"Nguyễn Trung Công",Nam,1966-09-07,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0329135851,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,250,Đồng
TKH07447,"Bùi Thanh Chương",Nam,2000-03-11,"Quan Hoa-Cầu Giấy-Hà Nội",0394121124,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,Đồng
